0.0317242667 -0.24262701 0.002863514 0.32767114 0.987138748 -0.0809698179
-0.0464913025 -0.369225591 0.135437697 0.910046935 0.95858717 -0.136952162
0.138653621 0.217144504 -0.146475464 -0.314584047 1.02213907 0.0225588605
0.102606297 0.0503478274 -0.174002394 -0.65250957 0.0913902372 1.07866347
0.0475151278 0.00122053165 -0.0139150918 0.00762304338 0.00744547043 1.0295887
0.0860183612 0.597645164 -0.0840907991 -0.683885694 1.02744913 -0.0298992246
0.065041326 0.186622307 -0.0129982037 -0.220306754 1.00351536 -0.000732716173
0.172854379 0.97990948 -0.182335883 -1.69677269 1 -0.0668561906
0.142996505 0.0243796706 -0.152767152 -0.0714430735 1.03386486 0.0227909274
-0.0538758114 -0.565894783 0.153638646 1.24204624 0.26605764 0.976221681
-0.0543579906 0.0173929427 0.0644070134 0.0835865065 0.0178984627 1.01973403
0.0306641106 -0.0472710654 0.00679497235 0.0298281945 0.00926770642 1.03020775
0.0227176882 0.59576875 -0.00874931645 -0.640459776 0.153261811 1.08410656
0.172854379 0.97990948 -0.182335883 -1.69677269 1 -0.0668561906
0.0959041044 -0.353338063 -0.100356713 0.239828527 0.107584551 0.991847038
0.0912024006 0.432181031 -0.119808063 -1.04954469 1.06764662 -0.0444207713
0.129854783 0.780169666 -0.108879596 -1.28483212 1.10258234 -0.0549193919
0.0951815397 0.384291798 -0.0521480292 -0.569796503 1.02931356 -0.0156426653
0.0326737463 -0.0474738963 0.00217747409 0.0343019925 0.996697009 -0.0223191921
-0.014417816 0.033470273 0.0424741395 0.0427100994 1.00258529 -0.00632522907
0.097971268 0.403785288 -0.0977685153 -0.418816924 0.0605155826 1.05924463
-0.0196193829 0.0307910908 0.0592513978 0.1019466 1.00202191 -0.0114006959
0.0272733625 0.188477665 0.0362545289 -0.261419773 0.0793453753 1.05911779
0.0337421075 0.783293903 -0.000840997556 -1.10544491 0.290202707 1.1472646
0.0398771018 -0.582982183 -0.00243043946 0.860072553 0.236518845 0.990665078
0.00278735417 0.595895529 0.0110619254 -0.643353939 1.02593029 -0.0576226115
0.0864869431 0.235772863 -0.105294771 -0.725664675 0.146659493 1.0991255
-0.026250476 -0.975905657 0.0965858698 1.50958657 0.392505646 0.920014799
-0.00407735165 -0.355902106 0.0238193274 0.608913481 0.155611977 1.00281847
0.143484101 -0.16825965 -0.154196009 0.169411585 1.02396727 -0.0182314366
0.097971268 0.403785288 -0.0977685153 -0.418816924 0.0605155826 1.05924463
0.10361325 0.247411072 -0.187052593 -0.994539797 0.179320246 1.11527467
0.0536750853 0.186606899 0.00164331309 -0.219955862 0.0509822629 1.05201745
0.0422969013 0.18701379 0.0165504571 -0.228970245 0.0606474206 1.05388224
-0.0130408071 0.791408062 0.029967932 -0.945300281 1.05632937 -0.0871910751
-0.0289690942 -0.175068393 0.0192286875 0.317457408 1.00187933 -0.0514837727
0.0856986195 0.0394162908 -0.0972150788 -0.403984278 0.0615828037 1.06478
-0.0111953933 -0.1611211 0.0359975956 0.323827058 0.0729588717 0.999943376
0.0998460203 0.238834545 -0.140798956 -0.796743393 1.0381465 -0.0206374526
0.0837482661 0.383130729 -0.0360176526 -0.543819666 1.02595437 -0.0186324567
-0.0726545453 -0.180695549 0.198502898 0.769425213 1 -0.0947062373
0.132901371 -0.553575099 -0.142612666 0.651352227 0.977858365 -0.140621498
-0.0169930942 0.0322455764 0.0502980538 0.0697743595 1.00233006 -0.00954714324
-0.0293754693 0.0203187559 0.0188509505 0.018886907 1.00873399 -0.00808785483
0.0422969013 0.18701379 0.0165504571 -0.228970245 0.0606474206 1.05388224
-0.0540101305 0.211535349 0.0660787448 -0.188100725 0.0766620785 1.04532611
0.00278735417 0.595895529 0.0110619254 -0.643353939 1.02593029 -0.0576226115
0.097971268 0.403785288 -0.0977685153 -0.418816924 0.0605155826 1.05924463
