-0.989258647 0.146175697 5.45267487 0.0130278962 -0.131021515
-0.934163392 0.356845498 5.06985426 1.14425719 -0.114655636
-0.716367364 -0.697723269 4.99966812 0.0131992428 -0.0890385956
-0.999706209 0.0242385119 5.5375452 0.0135609424 -0.139193863
-0.532298744 0.846556604 3.76045918 0.00632175989 -0.0697490945
-0.149952561 0.988693178 -0.122243121 1.09582424 -0.0321696252
-0.532129765 -0.846662819 4.4121151 0.011770363 -0.0711385161
-0.938355565 -0.345671654 -5.23783541 0.00470834365 -0.107058808
-0.216357574 -0.976314187 3.08175492 0.00852968544 -0.0446627252
-0.704501033 -0.709702969 4.9424305 0.0130801341 -0.087529324
-0.0280535575 -0.999606431 -0.991284311 0.00401852699 -0.0275303014
-0.905716538 -0.423883915 5.19025564 -0.516807914 -0.109255791
-0.613475502 0.78971374 4.08116961 0.00731703779 -0.0771229714
-0.333188981 0.942860067 -3.65822482 0.00197329372 -0.0504892394
-0.989258647 0.146175697 5.45267487 0.0130278962 -0.131021515
0.0225705374 -0.99974525 0.85664767 0.00451941043 -0.0241443347
-0.996003568 0.0893133581 5.50912714 -1.48754549 -0.134688109
-0.188567042 0.982060313 0.783650398 -0.244486243 -0.0360172056
-0.389357507 -0.921086729 -3.21243119 0.00663151126 -0.0508032516
-0.202261269 0.979331613 2.28006482 0.0041471608 -0.0439602137
-0.687879562 0.725824833 4.36340952 0.00828706007 -0.0844036043
-0.0414849147 -0.99913913 1.93721533 0.218339145 -0.0307549182
0.0210882127 0.999777615 -0.667088389 -0.000677077216 -0.0249061398
-0.00412804214 -0.999991477 -0.641526759 0.0042267465 -0.0261037741
-0.401493698 -0.915861785 -3.23264909 0.0065956777 -0.0514636263
-0.125822261 -0.992052794 -1.76383555 0.00475662993 -0.0331272818
-0.330094457 0.943947911 -3.60937309 0.00192424469 -0.0499998555
0.0169568006 0.999856234 0.0826432854 -0.000677012838 -0.0265963823
-0.287783504 -0.957695484 3.4606638 0.00937732495 -0.050622642
-0.318684787 -0.947860777 -2.87518573 0.00653355615 -0.0457345806
-0.91335988 0.407153219 5.14559174 0.0114529692 -0.112394199
-0.580452323 0.814294219 -4.56838083 0.00254515442 -0.0698047429
-0.532129765 -0.846662819 4.4121151 0.011770363 -0.0711385161
-0.0830219239 0.996547699 -2.16459727 0.000850068231 -0.0322315171
-0.532298744 0.846556604 3.76045918 0.00632175989 -0.0697490945
-0.905716538 -0.423883915 5.19025564 -0.516807914 -0.109255791
-0.741773605 -0.670650423 -4.532722 0.00599769456 -0.0803635865
-0.363637626 -0.931540489 3.77888346 0.0101787299 -0.0567008741
-0.856081128 0.516841531 4.93018198 0.0105387894 -0.103530072
-0.977143466 -0.212580979 -5.38258362 0.00420839526 -0.116464362
-0.989258647 0.146175697 5.45267487 0.0130278962 -0.131021515
-0.613475502 0.78971374 4.08116961 0.00731703779 -0.0771229714
-0.996949017 -0.0780558363 -5.49638271 0.00384253706 -0.125833467
-0.073605746 -0.997287393 -1.39088643 0.00435282523 -0.0300819129
-0.0895430371 0.995982945 1.53267741 0.00266806409 -0.0356637314
-0.024661582 0.999695837 0.832433879 0.00139246706 -0.0305013023
-0.731940091 -0.681369007 -4.52236843 0.00605967827 -0.0795734078
-0.891641378 0.452742368 -5.40512943 0.00319354096 -0.10206461
