0.142996505 0.0243796706 -0.152767152 -0.0714430735 1.03386486 0.0227909274
0.102606297 0.0503478274 -0.174002394 -0.65250957 0.0913902372 1.07866347
0.105540641 -0.14671731 -0.167762995 -0.311970532 0.0291574672 1.04339814
0.0888373479 -0.156936362 -0.0955601409 -0.0827471018 0.0201624557 1.03183711
0.0147052649 0.400621176 -0.00180515321 -0.347208172 0.0805008486 1.05407631
0.118175462 0.583966196 -0.0895714387 -0.965407908 0.222934961 1.13218606
-0.0223061163 -0.361062527 0.0695447028 0.724077284 0.164998665 0.999108374
-0.0651937053 -0.373041868 0.178479567 1.0011667 0.187569469 0.987676799
-0.0726545453 -0.180695549 0.198502898 0.769425213 1 -0.0947062373
-0.0163481832 -0.163560048 0.0516935401 0.377892762 0.0780355036 0.996750474
0.0424545892 -0.0078843981 0.0153740039 0.0588226952 0.00616011722 1.0255568
0.0723486617 0.382403076 -0.0206368826 -0.527573884 1.02376592 -0.022074692
