0.106650978 -0.363994437 0.262657919 0.329197651 -0.682862316 -0.455762827 0.0447441411 -0.110684907 -0.00588040513 -0.298565375 0.307789291 0.272227177 0.0231107441 0.394534422 0.16362827 -0.300752362 0.129062774 -0.33560891 0.307457605 -0.0174740688 -0.0647018272 -0.238325341 0.427889469 0.0483853894
-0.0540853187 -0.149914738 -0.123246743 0.186308215 0.127905423 0.144456414 0.150787351 0.74957666 -0.142245256 -0.179284955 -0.284820455 0.215592798 0.395140302 -0.0398816102 -0.294054767 -0.288568425 0.227707476 0.26013896 0.190103994 -0.232928398 0.0812564631 0.0408400332 0.0765410089 -0.021001913
0.305000072 0.0782584421 0.237619747 0.0236526743 0.10119179 0.220950879 -0.510004537 -0.111884926 -0.164630429 -0.223607247 -0.0962997879 0.523229459 -0.30304089 0.338897424 -0.58900442 -0.11720976 0.0569635728 0.205177816 0.248929303 0.277671532 -0.122053775 -0.161823127 0.300291558 0.0851965077
-0.0669565137 -0.446490213 -0.396650525 -0.3218083 0.17400626 0.0498490076 0.241669874 -0.149538426 0.0554888919 0.218956638 -0.108271289 0.159871333 -0.231674079 -0.127068846 -0.133608263 -0.418543876 0.170440368 -0.164290819 0.00437294155 0.168261331 0.156285912 0.232884788 -0.0344699196 -0.126469675
-0.148154409 -0.0279013738 -0.590567052 -0.506489365 -0.462944864 -0.34903639 0.139920979 -0.316917669 -0.132356894 0.454729904 -0.12469239 0.258130449 -0.326766188 -0.0719031453 -0.332507719 -0.118661577 0.294107848 -0.604562148 0.152048275 0.0832074608 -0.207952484 -0.506120249 0.0252453277 -0.128195837
-0.185322448 0.081436674 0.00764825093 0.560622612 -0.0837744696 -0.358224122 0.0627464722 0.0769988394 0.475715651 0.292288936 0.124904871 0.512156012 -0.416067069 -0.223913036 -0.324301579 -0.136433431 -0.481840152 0.222302831 -0.077777944 -0.514782203 -0.355452678 0.109729847 0.293344299 0.0650477144
0.698855812 1.01985186 0.145043302 -0.346338342 -0.746216198 0.0936990118 -0.284529383 -0.145375041 -0.21423388 -0.0492768102 0.373093081 0.0549669986 -0.055522193 -0.362478813 -0.586139031 -0.170207768 -0.0188238928 0.61877547 0.0455960825 0.343958829 -0.174753459 -0.414730318 -0.337790867 0.0108322047
-0.253829123 0.744964406 -0.287485338 0.293471221 -0.316024512 0.326050555 0.134732838 -0.0548232642 -0.0142668841 -0.229175693 0.156125271 -0.159244218 -0.428962017 -0.447278151 0.0604057712 0.55268194 0.0559970648 -0.0415234141 0.100039149 0.45710061 0.0767838755 -0.143824531 0.387201049 0.0614144426
0.150064753 0.537514597 0.064132053 -0.428564161 -0.47885572 0.577824776 0.603283002 -0.0628317246 -0.134115562 0.511505502 -0.387465989 -0.313154457 0.225164378 -0.138111793 -0.00179265335 -0.0572050145 0.118151092 0.492618651 0.0317047174 0.225378578 -0.717560235 -0.0170514407 -0.295130595 -0.044488047
-0.426584571 -0.307353328 -0.116943204 0.32056589 -0.464237451 0.0107210224 -0.169459302 -0.114685583 0.350965239 0.188340403 0.468089338 -0.0540769877 -0.243579914 -0.0783505859 0.0848738769 0.0618006755 -0.379535825 0.0316714236 0.0798799155 0.881115913 0.656895614 -0.298635173 -0.100584177 -0.0770798211
-0.512204701 -0.206747455 0.110461751 0.422048767 -0.255179343 -0.228951254 -0.75155116 -0.0569330722 -0.371845044 -0.1853038 -0.306901272 -0.032991894 -0.615204937 -0.513465836 0.745236489 -0.450597903 -0.383874952 0.642919735 1.01677351 -0.41004832 -0.128887135 0.119544443 0.605044176 0.0105700104
-0.345399977 -0.0858472461 0.272068152 0.152168126 -0.131654625 -0.0468380376 -0.481213533 -0.0833608104 -0.0932356215 0.0812594614 -0.194364527 0.165038483 0.354450536 0.0544002647 0.123114743 0.0186043717 2.9537582e-05 -0.252545312 0.110772992 -0.0340503094 0.732608908 0.550674216 0.135046293 0.0305758028
