-0.0910455957 0.16664803 0.31689322 -0.460892946 -0.120537341 0.366804272 -0.375449568 0.524891436 -0.175111085 0.909697652 -0.672760189 5.40321302 -1.27870369 0.696107209 -3.98821974 3.74499536 3.92792106 0.562588096 -0.778823197 0.994069338 0.758400023 -0.432183117 0.673793137 -0.592563212
-0.130217463 0.12107031 -0.0676162988 -0.0692176595 -0.0597127639 0.542296767 -0.414646983 0.391399264 0.26638177 0.298094809 4.15702248 8.22886562 -14.7720842 -4.06468725 -6.73825502 -1.72483385 -1.58405077 0.650799036 -0.409281939 -0.0829038396 -0.115371749 -0.396145225 0.836883783 -0.0460895672
-0.0758117363 0.0209568366 0.0638691187 -0.00661478844 0.122695059 -0.601366282 0.0590846725 0.309382945 0.16944389 -1.44593716 0.538504243 4.29554749 -0.754350245 12.9979734 -0.134000883 -6.45897388 2.32634926 -0.323087037 0.688957751 -0.034854982 0.537255168 0.70403105 0.00958296563 0.171796903
-0.129041165 -0.101819694 0.287686288 0.251364738 0.192129448 -0.324347138 0.317803353 -0.179080591 -0.62122947 -0.390668482 -1.52397132 2.39430594 -5.98964119 9.53052902 -2.72240734 6.96632957 2.34642458 0.556766987 -0.610722601 -0.066557996 -0.912392497 -0.691421032 0.366097897 -0.472349107
-0.100635484 0.161023661 -0.467500091 0.254187882 -0.188862577 0.253304213 -0.489401728 0.307376623 -0.957671463 0.108913429 1.75234401 -3.02406073 -14.6531715 -13.7038813 -0.298403651 -3.59054136 -1.13700163 0.312538087 -0.927674592 -0.989140332 -0.89668417 0.21185036 0.602963626 -1.44703686
-0.00801406428 -0.0268950518 -0.246930346 -0.333828002 0.0491014831 -0.161727399 -0.288576424 0.521776974 -1.30496407 0.420886666 0.813698053 -6.53470945 2.02674675 5.85050344 -6.47723007 -4.41412163 0.217592523 0.978266001 0.111938857 0.678139448 0.980643332 -0.7168082 -0.10350877 0.0200981908
-0.134844199 -0.0985037386 0.507242084 0.437610626 -0.0888923183 0.188637018 -0.143018886 -0.0462972261 -0.835319161 -0.881792128 -0.172575057 -2.240798 4.77176666 -1.49565864 -4.60490322 1.7909236 4.42850065 0.206214309 -0.174856856 -0.251631916 -0.148235828 0.303862065 0.734981239 -1.16919911
0.0570457727 0.0206287317 0.10184478 -0.189417899 0.282538176 -0.0387877971 0.783168912 -0.0434002839 -0.892897367 0.118130557 0.862713218 0.519385874 -5.10410976 6.41482258 -6.25023651 0.161689445 -4.04105234 -0.754484117 0.662225366 -0.693431377 -0.641463399 0.198765576 0.74912411 -1.83820641
-0.130217463 0.12107031 -0.0676162988 -0.0692176595 -0.0597127639 0.542296767 -0.414646983 0.391399264 0.26638177 0.298094809 4.15702248 8.22886562 -14.7720842 -4.06468725 -6.73825502 -1.72483385 -1.58405077 0.650799036 -0.409281939 -0.0829038396 -0.115371749 -0.396145225 0.836883783 -0.0458299108
-0.0684257597 -0.0386512317 0.086608544 0.125262335 0.253691733 0.235485271 0.171995863 0.076187335 0.537679493 -0.872479796 -1.54534304 0.599853337 7.29263449 0.735058784 4.74948215 3.57888222 -3.74785161 0.0405502282 0.599740803 -0.371098608 0.674764752 -0.0117167067 -0.768286526 0.23240906
-0.17100507 0.00397978025 -0.0413711295 0.341271222 -0.164722368 0.499988467 -0.275720626 -0.10334596 -0.40000084 1.25269651 -1.49783576 2.02971339 -0.898658276 2.95042324 -5.08059311 12.8575983 -9.65959167 0.18015179 -0.809901595 0.232331395 -0.657417417 0.12990123 0.144861028 -0.853520095
-0.0925923288 0.0986978412 0.00643083034 -0.252373695 -0.116703607 -0.458809346 0.0617058203 0.0923226699 -0.911465645 0.905487001 -0.363235712 -2.88779902 1.79382241 7.8404994 -6.07422066 6.65691566 -8.22812462 0.565470457 -0.834540009 -0.026683338 -0.0185860116 0.875652909 0.143456101 -0.210041821
