-0.0196193829 0.0307910908 0.0592513978 0.1019466 1.00202191 -0.0114006959
0.0460371785 0.381895363 0.0119710527 -0.516386986 1.02301931 -0.0311933011
0.0504532941 0.986417532 -0.0402762145 -1.23526359 1.08302903 -0.0874554217
0.00278735417 0.595895529 0.0110619254 -0.643353939 1.02593029 -0.0576226115
-0.0289690942 -0.175068393 0.0192286875 0.317457408 1.00187933 -0.0514837727
-0.0543579906 0.0173929427 0.0644070134 0.0835865065 0.0178984627 1.01973403
0.0424545892 -0.0078843981 0.0153740039 0.0588226952 0.00616011722 1.0255568
0.10286738 0.189938515 -0.0635439605 -0.293987423 1.01128483 0.00736424699
0.110418148 0.387865752 -0.0765788928 -0.64962709 0.141690388 1.09793532
0.142996505 0.0243796706 -0.152767152 -0.0714430735 1.03386486 0.0227909274
0.145458177 0.586589158 -0.134576231 -1.02812815 0.2250669 1.13855672
-0.0651937053 -0.373041868 0.178479567 1.0011667 0.187569469 0.987676799
-0.0374722145 0.013866839 0.050180722 0.161388233 0.0141086271 1.01106262
0.0273956042 -0.00611215597 0.0358597934 0.0197368022 0.00796249881 1.03132856
0.138653621 0.217144504 -0.146475464 -0.314584047 1.02213907 0.0225588605
-0.0398796387 -0.175703436 0.0379006714 0.331623286 0.998579621 -0.0565791391
0.0860183612 0.597645164 -0.0840907991 -0.683885694 1.02744913 -0.0298992246
0.0701816455 0.791835725 -0.0649814904 -0.955465615 1.05295062 -0.0577031374
0.0914108828 0.188532948 -0.0468940437 -0.262699187 0.046914231 1.05575466
0.132901371 -0.553575099 -0.142612666 0.651352227 0.977858365 -0.140621498
0.0687737763 -0.00831146166 -0.0174043383 0.0682478324 0.0133170495 1.02306759
-0.0249790903 0.596914172 0.0432991087 -0.666558921 0.186212838 1.09026051
-0.014417816 0.033470273 0.0424741395 0.0427100994 1.00258529 -0.00632522907
0.0837482661 0.383130729 -0.0360176526 -0.543819666 1.02595437 -0.0186324567
